No.,Time,Source,Destination,Protocol,Length,Info,RTT
934,249.7025261,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=35643 Ack=32929 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
935,249.947226,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=32929 Ack=35849 Win=56475 Len=0,0.244699893
936,250.0653569,10.42.0.250,13.211.139.52,HTTP/JSON,501,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
937,250.2445149,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=32929 Ack=36296 Win=56475 Len=0,0.179158054
938,250.2823335,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
940,250.550158,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=36296 Ack=33321 Win=5368 Len=0,0.267824481
941,250.5650422,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=24483 Win=64824 Len=0,0.176429509
942,252.4436379,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=36296 Ack=33321 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
943,252.8432842,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=33321 Ack=36502 Win=56475 Len=0,0.399646253
944,252.9317809,10.42.0.250,13.211.139.52,HTTP/JSON,501,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
945,253.2817595,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=33321 Ack=36949 Win=56475 Len=0,0.349978636
946,253.281817,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
948,253.5513257,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=36949 Ack=33713 Win=4976 Len=0,0.269508664
949,253.722535,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=24973 Win=64824 Len=0,0.361781534
950,255.4156009,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=36949 Ack=33713 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
951,255.8785061,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=33713 Ack=37155 Win=56475 Len=0,0.462905155
952,256.0048852,10.42.0.250,13.211.139.52,HTTP/JSON,501,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
953,256.3811237,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=33713 Ack=37602 Win=56475 Len=0,0.376238427
954,256.3811515,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
956,256.5521689,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=37602 Ack=34105 Win=4584 Len=0,0.171017426
957,256.8891302,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=25463 Win=64824 Len=0,0.456512467
958,258.4878315,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=37602 Ack=34105 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
959,258.7022995,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=34105 Ack=37808 Win=56475 Len=0,0.21446799
960,258.8709324,10.42.0.250,13.211.139.52,HTTP/JSON,501,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
961,259.0468036,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=34105 Ack=38255 Win=56475 Len=0,0.175871239
962,259.0788696,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
963,259.0902763,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=38255 Ack=34497 Win=5760 Len=0,0.011406647
965,259.2787595,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=25953 Win=64824 Len=0,0.17348412
966,261.16024,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=38255 Ack=34497 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
970,261.3748356,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=34497 Ack=38461 Win=56475 Len=0,0.214595607
972,261.5362521,10.42.0.250,13.211.139.52,HTTP/JSON,501,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
973,261.7096794,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=34497 Ack=38908 Win=56475 Len=0,0.173427336
974,261.7585366,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
976,261.8026062,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=38908 Ack=34889 Win=5368 Len=0,0.044069554
977,261.9504542,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=26443 Win=64824 Len=0,0.173700724
980,263.831944,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=38908 Ack=34889 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
981,264.0066022,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=34889 Ack=39114 Win=56475 Len=0,0.174658164
982,264.1958127,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
983,264.3682633,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=34889 Ack=39623 Win=56475 Len=0,0.172450596
984,264.399018,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
986,264.5527841,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=39623 Ack=35281 Win=4976 Len=0,0.153766087
987,264.7012614,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=26995 Win=64824 Len=0,0.173017256
989,266.5852457,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=39623 Ack=35281 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
990,266.7571367,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=5978 Ack=27026 Win=64824 Len=0,0.176076991
992,266.9925875,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=35281 Ack=39829 Win=56475 Len=0,0.407341769
993,267.0541691,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=27026 Ack=6009 Win=4876 Len=0,0.296999944
994,267.0658196,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
995,267.3983384,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=35281 Ack=40338 Win=56475 Len=0,0.332518842
996,267.3983925,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
998,267.5544798,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=40338 Ack=35673 Win=4584 Len=0,0.156087355
999,267.8491399,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=27578 Win=64824 Len=0,0.35864663
1000,269.5450217,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=40338 Ack=35673 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1001,269.7383336,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=35673 Ack=40544 Win=56475 Len=0,0.193311921
1002,269.9305177,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1005,270.1501989,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=35673 Ack=41053 Win=56475 Len=0,0.219681259
1006,270.4157611,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1007,270.5465242,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=41053 Ack=36065 Win=5760 Len=0,0.13076305
1009,270.8183516,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=28130 Win=65535 Len=0,0.256542863
1010,272.6171669,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=41053 Ack=36065 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1011,272.8313178,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=36065 Ack=41259 Win=56475 Len=0,0.214150924
1012,273.0035657,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1017,273.1909505,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=36065 Ack=41768 Win=56475 Len=0,0.187384853
1018,273.2224808,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1020,273.3066588,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=41768 Ack=36457 Win=5368 Len=0,0.084178039
1021,273.4199401,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=28682 Win=65535 Len=0,0.173136784
1026,275.2982394,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=41768 Ack=36457 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1027,275.5129086,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=36457 Ack=41974 Win=56475 Len=0,0.214669237
1028,275.769871,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1029,275.9439566,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=36457 Ack=42483 Win=56475 Len=0,0.174085635
1030,275.9851468,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1032,276.0554258,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=42483 Ack=36849 Win=4976 Len=0,0.070278995
1033,276.1766341,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=29234 Win=65535 Len=0,0.172334541
1034,278.0592588,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=42483 Ack=36849 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1035,278.3435616,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=36849 Ack=42689 Win=56475 Len=0,0.28430278
1036,278.533111,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1037,278.7073621,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=36849 Ack=43198 Win=56475 Len=0,0.174251134
1038,278.7371079,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1040,278.8051851,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=43198 Ack=37241 Win=4584 Len=0,0.068077117
1041,278.9322458,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=29786 Win=65535 Len=0,0.176303956
1042,280.8120304,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=43198 Ack=37241 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1043,281.0270667,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=37241 Ack=43404 Win=56475 Len=0,0.21503632
1044,281.2988697,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1045,281.5973959,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=37241 Ack=43913 Win=56475 Len=0,0.298526212
1046,281.5974449,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1047,281.7118101,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=43913 Ack=37633 Win=5760 Len=0,0.114365171
1049,281.9992551,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=30338 Win=65535 Len=0,0.272159111
1050,283.7823454,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=43913 Ack=37633 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1051,284.1682772,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=37633 Ack=44119 Win=56475 Len=0,0.385931874
1052,284.2699739,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1053,284.5773778,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=37633 Ack=44628 Win=56475 Len=0,0.307403922
1054,284.5774459,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1056,284.8059377,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=44628 Ack=38025 Win=5368 Len=0,0.228491772
1057,284.9826163,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=30890 Win=65535 Len=0,0.283987893
1061,286.7544072,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=44628 Ack=38025 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1062,287.06999,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6009 Ack=30921 Win=65535 Len=0,0.31681208
1064,287.1109213,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=38025 Ack=44834 Win=56475 Len=0,0.356514037
1065,287.1363998,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1066,287.306804,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=30921 Ack=6040 Win=4845 Len=0,0.236794529
1067,287.3224317,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=38025 Ack=45343 Win=56475 Len=0,0.186031904
1068,287.339689,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1070,287.5579426,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=45343 Ack=38417 Win=4976 Len=0,0.218253576
1071,287.5808933,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=31473 Win=65535 Len=0,0.218114958
1072,289.4154629,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=45343 Ack=38417 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1073,289.6302755,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=38417 Ack=45549 Win=56475 Len=0,0.214812594
1074,289.7987731,10.42.0.250,13.211.139.52,HTTP/JSON,563,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1075,289.9772377,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=38417 Ack=46058 Win=56475 Len=0,0.178464635
1076,289.9990808,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1078,290.0607955,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=46058 Ack=38809 Win=4584 Len=0,0.06171475
1079,290.196419,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=32025 Win=65535 Len=0,0.17451443
1080,292.0768554,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=46058 Ack=38809 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1081,292.293261,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=38809 Ack=46264 Win=56475 Len=0,0.216405656
1082,292.667894,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1083,292.8438921,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=38809 Ack=46823 Win=55916 Len=0,0.175998072
1084,292.881448,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1085,292.8880201,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=46823 Ack=39201 Win=5760 Len=0,0.006572047
1087,293.1257228,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=32627 Win=65535 Len=0,0.222493664
1088,294.9689293,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=46823 Ack=39201 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1089,295.1884647,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=39201 Ack=47029 Win=55710 Len=0,0.21953539
1090,295.3441695,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1091,295.5204294,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=39201 Ack=47588 Win=55151 Len=0,0.176259874
1092,295.5592984,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1094,295.7600459,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=33229 Win=65535 Len=0,0.175296056
1095,295.8097833,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=47588 Ack=39593 Win=5368 Len=0,0.250484867
1096,297.6497726,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=47588 Ack=39593 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1097,298.2814083,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=39593 Ack=47794 Win=54945 Len=0,0.631635688
1098,298.2981553,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1099,298.4726843,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=39593 Ack=48353 Win=54386 Len=0,0.174528984
1100,298.7209219,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1101,298.8099291,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=48353 Ack=39985 Win=4976 Len=0,0.089007206
1103,299.1635333,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=33831 Win=65535 Len=0,0.337624144
1104,300.8914233,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=48353 Ack=39985 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1105,301.3178894,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=39985 Ack=48559 Win=54180 Len=0,0.426466093
1106,301.4715724,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1107,301.8225568,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=39985 Ack=49118 Win=53621 Len=0,0.350984389
1108,301.822598,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1110,302.0603195,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=49118 Ack=40377 Win=4584 Len=0,0.237721482
1111,302.1824193,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=34433 Win=65535 Len=0,0.175308743
1112,304.0722925,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=49118 Ack=40377 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1113,304.2878826,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=40377 Ack=49324 Win=53415 Len=0,0.215590093
1114,304.3393713,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1115,304.514618,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=40377 Ack=49883 Win=52856 Len=0,0.175246657
1116,304.5388948,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1117,304.5537327,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=49883 Ack=40769 Win=5760 Len=0,0.014837849
1119,304.7442829,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=35035 Win=65535 Len=0,0.175618494
1125,306.6347109,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=49883 Ack=40769 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
1126,306.8079538,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6040 Ack=35066 Win=65535 Len=0,0.175952789
1128,306.8499184,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=40769 Ack=50089 Win=52650 Len=0,0.215207492
1129,307.0014426,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1130,307.0612379,10.42.0.250,54.253.71.217,TCP,54,53521  >  8883 [ACK] Seq=35066 Ack=6071 Win=4814 Len=0,0.253243045
1131,307.1760136,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=40769 Ack=50648 Win=52091 Len=0,0.174571023
1132,307.2187615,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1134,307.3123027,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=50648 Ack=41161 Win=5368 Len=0,0.093541222
1135,307.4621399,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6071 Ack=35668 Win=65535 Len=0,0.220899977
1146,309.2974298,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=50648 Ack=41161 Win=5368 Len=206 [TCP segment of a reassembled PDU]",
1149,309.4729638,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=41161 Ack=50854 Win=51885 Len=0,0.175533991
1150,309.5666713,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1151,309.7404949,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=41161 Ack=51413 Win=51326 Len=0,0.173823611
1152,309.7808541,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1154,310.0652335,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6071 Ack=36270 Win=65535 Len=0,0.172833069
1155,310.068844,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=51413 Ack=41553 Win=4976 Len=0,0.287989903
1156,311.9570263,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=51413 Ack=41553 Win=4976 Len=206 [TCP segment of a reassembled PDU]",
1163,312.3982377,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=41553 Ack=51619 Win=51120 Len=0,0.441211377
1168,312.5332676,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1169,312.8408649,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=41553 Ack=52178 Win=50561 Len=0,0.307597267
1170,312.8408975,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1172,313.0642358,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=52178 Ack=41945 Win=4584 Len=0,0.223338347
1173,313.4536491,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6071 Ack=36872 Win=65535 Len=0,0.390392943
1174,315.1280885,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=52178 Ack=41945 Win=4584 Len=206 [TCP segment of a reassembled PDU]",
1175,315.4195602,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=41945 Ack=52384 Win=50355 Len=0,0.291471713
1176,315.5010104,10.42.0.250,13.211.139.52,HTTP/JSON,613,"POST /data HTTP/1.1 , JavaScript Object Notation (application/json)",
1177,315.8741148,13.211.139.52,10.42.0.250,TCP,54,3000  >  53522 [ACK] Seq=41945 Ack=52943 Win=49796 Len=0,0.37310432
1178,315.8741498,13.211.139.52,10.42.0.250,HTTP/JSON,446,"HTTP/1.1 200 OK , JavaScript Object Notation (application/json)",
1179,316.0206111,10.42.0.250,13.211.139.52,TCP,54,53522  >  3000 [ACK] Seq=52943 Ack=42337 Win=5760 Len=0,0.14646131
1181,316.3708171,54.253.71.217,10.42.0.250,TCP,54,8883  >  53521 [ACK] Seq=6071 Ack=37474 Win=65535 Len=0,0.334969095
1186,318.1010613,10.42.0.250,13.211.139.52,TCP,260,"53522  >  3000 [PSH, ACK] Seq=52943 Ack=42337 Win=5760 Len=206 [TCP segment of a reassembled PDU]",
